participantid,condition,session,conversation,onset,duration,within_speaker,speaker_prior_turn,speaker_subsequent_turn,type
subj-03,human,4,1,4.339,0.25899999999999945,0,researcher,participant,silence
subj-03,human,4,1,8.241,0.6449999999999996,1,participant,participant,silence
subj-03,human,4,1,9.724,0.29999999999999893,1,participant,participant,silence
subj-03,human,4,1,11.061,1.3510000000000009,1,participant,participant,silence
subj-03,human,4,1,13.951,0.3810000000000002,0,participant,researcher,silence
subj-03,human,4,1,14.759,1.8449999999999989,0,researcher,participant,silence
subj-03,human,4,1,19.418,2.6069999999999993,0,participant,researcher,silence
subj-03,human,4,1,22.771,1.4229999999999983,1,researcher,researcher,silence
subj-03,human,4,1,26.531,0.8079999999999998,1,researcher,researcher,silence
subj-03,human,4,1,30.067,0.49299999999999855,1,researcher,researcher,silence
subj-03,human,4,1,31.856,0.39099999999999824,1,researcher,researcher,silence
subj-03,human,4,1,32.552,0.2079999999999984,1,researcher,researcher,silence
subj-03,human,4,1,33.542,0.5439999999999969,1,researcher,researcher,silence
subj-03,human,4,1,38.034,1.4320000000000022,0,researcher,participant,silence
subj-03,human,4,1,40.635,0.8230000000000004,1,participant,participant,silence
subj-03,human,4,1,43.094,0.9909999999999997,1,participant,participant,silence
subj-03,human,4,1,45.736,0.777000000000001,1,participant,participant,silence
subj-03,human,4,1,47.341,0.19899999999999807,0,participant,researcher,silence
subj-03,human,4,1,47.789,1.7239999999999966,0,researcher,participant,silence
subj-03,human,4,1,50.309,1.666000000000004,0,participant,researcher,silence
subj-03,human,4,1,52.808,2.3980000000000032,0,researcher,participant,silence
subj-03,human,4,1,57.299,1.291000000000004,0,participant,researcher,silence
subj-03,human,4,1,59.047,0.7420000000000044,1,researcher,researcher,silence
subj-03,human,4,1,4.131,0.1979999999999995,1,participant,participant,speech
subj-03,human,4,1,33.024,0.23400000000000176,1,participant,participant,speech
subj-03,human,4,3,4.808,0.3540000000000001,0,participant,researcher,silence
subj-03,human,4,3,5.294,0.7930000000000001,1,researcher,researcher,silence
subj-03,human,4,3,6.595,1.3660000000000005,0,researcher,participant,silence
subj-03,human,4,3,9.806,0.6700000000000017,1,participant,participant,silence
subj-03,human,4,3,12.346,0.24399999999999977,1,participant,participant,silence
subj-03,human,4,3,14.033,0.9800000000000004,1,participant,participant,silence
subj-03,human,4,3,15.801,0.5890000000000004,1,participant,participant,silence
subj-03,human,4,3,18.138,0.625,1,participant,participant,silence
subj-03,human,4,3,19.825,1.7680000000000007,1,participant,participant,silence
subj-03,human,4,3,22.06,1.468,0,participant,researcher,silence
subj-03,human,4,3,25.881,0.33500000000000085,0,researcher,participant,silence
subj-03,human,4,3,27.744,0.6310000000000002,1,participant,participant,silence
subj-03,human,4,3,28.558,0.2950000000000017,1,participant,participant,silence
subj-03,human,4,3,29.112,1.4840000000000018,1,participant,participant,silence
subj-03,human,4,3,31.388,0.2029999999999994,1,participant,participant,silence
subj-03,human,4,3,32.587,0.8539999999999992,0,participant,researcher,silence
subj-03,human,4,3,37.404,0.6399999999999935,0,participant,researcher,silence
subj-03,human,4,3,38.257,1.6310000000000002,0,researcher,participant,silence
subj-03,human,4,3,42.688,0.6139999999999972,1,participant,participant,silence
subj-03,human,4,3,46.691,0.8840000000000003,1,participant,participant,silence
subj-03,human,4,3,49.612,0.41199999999999903,0,participant,researcher,silence
subj-03,human,4,3,50.207,0.11699999999999733,0,researcher,participant,silence
subj-03,human,4,3,54.089,1.6910000000000025,0,participant,researcher,silence
subj-03,human,4,3,58.051,0.5519999999999996,1,researcher,researcher,silence
subj-03,human,4,3,33.908,0.4069999999999965,0,researcher,participant,speech
subj-03,human,4,5,2.429,1.4120000000000004,1,participant,participant,silence
subj-03,human,4,5,6.96,0.9850000000000003,1,participant,participant,silence
subj-03,human,4,5,8.708,0.35599999999999987,0,participant,researcher,silence
subj-03,human,4,5,9.359,0.41600000000000037,0,researcher,participant,silence
subj-03,human,4,5,10.946,1.232000000000001,0,participant,researcher,silence
subj-03,human,4,5,13.687,0.6450000000000014,1,researcher,researcher,silence
subj-03,human,4,5,15.78,0.8290000000000024,0,researcher,participant,silence
subj-03,human,4,5,16.858,0.4109999999999978,1,participant,participant,silence
subj-03,human,4,5,18.328,1.3049999999999997,1,participant,participant,silence
subj-03,human,4,5,20.983,0.8900000000000006,1,participant,participant,silence
subj-03,human,4,5,27.481,0.2589999999999968,0,participant,researcher,silence
subj-03,human,4,5,28.132,1.198999999999998,0,researcher,participant,silence
subj-03,human,4,5,29.519,0.9600000000000009,0,participant,researcher,silence
subj-03,human,4,5,30.692,0.8689999999999998,1,researcher,researcher,silence
subj-03,human,4,5,34.538,0.3610000000000042,1,researcher,researcher,silence
subj-03,human,4,5,39.416,1.6799999999999997,1,researcher,researcher,silence
subj-03,human,4,5,42.179,0.5899999999999963,0,researcher,participant,silence
subj-03,human,4,5,43.155,0.838000000000001,1,participant,participant,silence
subj-03,human,4,5,48.297,0.6300000000000026,1,participant,participant,silence
subj-03,human,4,5,50.999,0.41199999999999903,0,participant,researcher,silence
subj-03,human,4,5,54.089,0.21800000000000352,1,participant,participant,silence
subj-03,human,4,5,55.349,0.5230000000000032,1,participant,participant,silence
subj-03,human,4,5,58.346,0.6859999999999999,1,participant,participant,silence
subj-03,human,4,5,5.573,0.20899999999999963,1,researcher,researcher,speech
subj-03,human,4,5,51.553,0.23900000000000432,0,researcher,participant,speech
subj-03,human,4,5,55.914,0.25900000000000034,1,researcher,researcher,speech
subj-03,robot,4,2,4.984,0.681,0,participant,researcher,silence
subj-03,robot,4,2,6.839,0.6239999999999997,0,researcher,participant,silence
subj-03,robot,4,2,8.261,0.4220000000000006,1,participant,participant,silence
subj-03,robot,4,2,9.409,1.036999999999999,1,participant,participant,silence
subj-03,robot,4,2,11.98,2.51,1,participant,participant,silence
subj-03,robot,4,2,14.785,0.6649999999999991,0,participant,researcher,silence
subj-03,robot,4,2,16.614,2.1129999999999995,0,researcher,participant,silence
subj-03,robot,4,2,19.825,1.0010000000000012,1,participant,participant,silence
subj-03,robot,4,2,22.589,0.5280000000000022,1,participant,participant,silence
subj-03,robot,4,2,26.145,1.6870000000000012,0,participant,researcher,silence
subj-03,robot,4,2,29.559,1.4989999999999988,0,researcher,participant,silence
subj-03,robot,4,2,31.388,1.4079999999999977,0,participant,researcher,silence
subj-03,robot,4,2,35.087,0.7419999999999973,0,researcher,participant,silence
subj-03,robot,4,2,38.765,1.6569999999999965,1,participant,participant,silence
subj-03,robot,4,2,41.082,1.1739999999999995,0,participant,researcher,silence
subj-03,robot,4,2,42.85,2.4949999999999974,0,researcher,participant,silence
subj-03,robot,4,2,46.732,0.24399999999999977,1,participant,participant,silence
subj-03,robot,4,2,49.069,1.401999999999994,1,participant,participant,silence
subj-03,robot,4,2,52.605,0.909000000000006,1,participant,participant,silence
subj-03,robot,4,2,54.027,1.1539999999999964,1,participant,participant,silence
subj-03,robot,4,2,56.527,0.24199999999999733,1,participant,participant,silence
subj-03,robot,4,2,57.564,1.381999999999998,0,participant,researcher,silence
subj-03,robot,4,4,3.709,1.7579999999999996,0,participant,researcher,silence
subj-03,robot,4,4,6.615,0.47799999999999976,0,researcher,participant,silence
subj-03,robot,4,4,8.403,0.3360000000000003,1,participant,participant,silence
subj-03,robot,4,4,11.635,1.6660000000000004,1,participant,participant,silence
subj-03,robot,4,4,14.094,0.4320000000000004,1,participant,participant,silence
subj-03,robot,4,4,15.171,1.4430000000000014,0,participant,researcher,silence
subj-03,robot,4,4,18.28,1.6969999999999992,0,researcher,participant,silence
subj-03,robot,4,4,21.532,2.032,0,researcher,participant,silence
subj-03,robot,4,4,23.93,1.5650000000000013,1,participant,participant,silence
subj-03,robot,4,4,30.047,0.43700000000000117,0,participant,researcher,silence
subj-03,robot,4,4,30.819,0.2240000000000002,1,researcher,researcher,silence
subj-03,robot,4,4,31.693,0.29999999999999716,0,researcher,participant,silence
subj-03,robot,4,4,32.791,2.7480000000000047,0,participant,researcher,silence
subj-03,robot,4,4,36.123,1.161999999999999,0,researcher,participant,silence
subj-03,robot,4,4,37.941,3.2269999999999968,1,participant,participant,silence
subj-03,robot,4,4,41.542,1.2469999999999999,1,participant,participant,silence
subj-03,robot,4,4,46.244,0.5889999999999986,1,participant,participant,silence
subj-03,robot,4,4,47.768,1.5499999999999972,0,participant,researcher,silence
subj-03,robot,4,4,50.491,1.9770000000000039,0,researcher,participant,silence
subj-03,robot,4,4,54.048,1.0249999999999986,1,participant,participant,silence
subj-03,robot,4,4,55.458,0.22100000000000364,0,participant,researcher,silence
subj-03,robot,4,4,56.405,1.2149999999999963,0,researcher,participant,silence
subj-03,robot,4,4,57.848,1.389000000000003,1,participant,participant,silence
subj-03,robot,4,4,20.587,0.2940000000000005,0,participant,researcher,speech
subj-03,robot,4,6,2.998,0.8069999999999999,1,participant,participant,silence
subj-03,robot,4,6,5.543,0.49299999999999944,1,participant,participant,silence
subj-03,robot,4,6,7.072,0.8739999999999997,1,participant,participant,silence
subj-03,robot,4,6,9.318,1.0359999999999996,1,participant,participant,silence
subj-03,robot,4,6,12.468,0.2789999999999999,1,participant,participant,silence
subj-03,robot,4,6,14.419,0.45699999999999896,0,researcher,participant,silence
subj-03,robot,4,6,15.618,0.34999999999999964,1,participant,participant,silence
subj-03,robot,4,6,19.012,0.5429999999999993,1,participant,participant,silence
subj-03,robot,4,6,21.308,0.7779999999999987,0,researcher,participant,silence
subj-03,robot,4,6,24.946,1.472999999999999,0,participant,researcher,silence
subj-03,robot,4,6,29.478,1.1679999999999993,0,researcher,participant,silence
subj-03,robot,4,6,32.16,0.8130000000000024,0,participant,researcher,silence
subj-03,robot,4,6,35.575,1.25,0,researcher,participant,silence
subj-03,robot,4,6,40.533,1.036999999999999,1,participant,participant,silence
subj-03,robot,4,6,42.972,1.463000000000001,1,participant,participant,silence
subj-03,robot,4,6,45.548,1.0829999999999984,1,participant,participant,silence
subj-03,robot,4,6,47.89,1.5090000000000003,1,participant,participant,silence
subj-03,robot,4,6,50.207,1.0309999999999988,0,participant,researcher,silence
subj-03,robot,4,6,54.312,0.7929999999999993,0,researcher,participant,silence
subj-03,robot,4,6,56.588,0.5739999999999981,1,participant,participant,silence
subj-03,robot,4,6,13.22,0.9959999999999987,0,participant,researcher,speech
subj-03,robot,4,6,19.581,0.4059999999999988,0,participant,researcher,speech
subj-03,robot,4,6,26.556,0.21899999999999764,1,participant,participant,speech
subj-03,robot,4,6,57.929,0.26500000000000057,0,participant,researcher,speech
subj-04,human,1,1,2.429,0.0860000000000003,0,researcher,participant,silence
subj-04,human,1,1,2.998,1.2089999999999996,0,participant,researcher,silence
subj-04,human,1,1,7.672,0.4059999999999997,0,researcher,participant,silence
subj-04,human,1,1,12.122,0.3360000000000003,0,researcher,participant,silence
subj-04,human,1,1,12.712,0.025000000000000355,0,participant,researcher,silence
subj-04,human,1,1,14.459,0.7170000000000005,1,researcher,researcher,silence
subj-04,human,1,1,16.527,1.259999999999998,1,researcher,researcher,silence
subj-04,human,1,1,23.686,0.07700000000000173,0,researcher,participant,silence
subj-04,human,1,1,25.06,0.33300000000000196,0,participant,researcher,silence
subj-04,human,1,1,26.328,0.7420000000000009,1,researcher,researcher,silence
subj-04,human,1,1,30.352,0.4209999999999994,1,researcher,researcher,silence
subj-04,human,1,1,33.766,0.7420000000000044,1,researcher,researcher,silence
subj-04,human,1,1,38.11,1.0670000000000002,1,researcher,researcher,silence
subj-04,human,1,1,40.046,0.0660000000000025,0,researcher,participant,silence
subj-04,human,1,1,40.615,4.373999999999995,0,participant,researcher,silence
subj-04,human,1,1,50.065,1.1430000000000007,0,researcher,participant,silence
subj-04,human,1,1,52.127,0.5640000000000001,0,participant,researcher,silence
subj-04,human,1,1,56.852,0.7680000000000007,0,researcher,participant,silence
subj-04,human,1,1,10.121,0.6399999999999988,1,researcher,researcher,speech
subj-04,human,1,1,11.01,0.5809999999999995,0,participant,researcher,speech
subj-04,human,1,3,2.266,0.3500000000000001,0,researcher,participant,silence
subj-04,human,1,3,5.706,0.4969999999999999,0,researcher,participant,silence
subj-04,human,1,3,6.676,0.6710000000000003,1,participant,participant,silence
subj-04,human,1,3,8.85,0.2190000000000012,1,participant,participant,silence
subj-04,human,1,3,9.948,0.26900000000000013,0,participant,researcher,silence
subj-04,human,1,3,13.484,0.15799999999999947,0,researcher,participant,silence
subj-04,human,1,3,13.972,0.2940000000000005,0,participant,researcher,silence
subj-04,human,1,3,15.13,0.27999999999999936,1,researcher,researcher,silence
subj-04,human,1,3,16.39,0.7929999999999993,0,researcher,participant,silence
subj-04,human,1,3,17.996,0.20800000000000196,0,participant,researcher,silence
subj-04,human,1,3,20.963,0.7769999999999975,1,researcher,researcher,silence
subj-04,human,1,3,21.974,0.3960000000000008,1,researcher,researcher,silence
subj-04,human,1,3,26.729,1.0160000000000018,1,researcher,researcher,silence
subj-04,human,1,3,28.154,0.45500000000000185,1,participant,participant,silence
subj-04,human,1,3,31.104,0.45700000000000074,0,participant,researcher,silence
subj-04,human,1,3,33.502,0.48699999999999477,0,researcher,participant,silence
subj-04,human,1,3,37.83,1.5859999999999985,1,researcher,researcher,silence
subj-04,human,1,3,43.704,0.232999999999997,0,participant,researcher,silence
subj-04,human,1,3,44.191,0.36599999999999966,0,researcher,participant,silence
subj-04,human,1,3,44.882,0.392000000000003,0,participant,researcher,silence
subj-04,human,1,3,47.138,0.8890000000000029,1,researcher,researcher,silence
subj-04,human,1,3,55.695,0.402000000000001,0,researcher,participant,silence
subj-04,human,1,3,57.592,0.5060000000000002,0,participant,researcher,silence
subj-04,human,1,3,3.058,0.07699999999999996,0,participant,researcher,speech
subj-04,human,1,3,7.438,0.17300000000000004,1,researcher,researcher,speech
subj-04,human,1,3,34.101,0.4170000000000016,0,participant,researcher,speech
subj-04,human,1,3,41.367,0.365000000000002,0,researcher,participant,speech
subj-04,human,1,3,48.566,0.47699999999999676,0,researcher,participant,speech
subj-04,human,1,3,52.234,0.14699999999999847,0,participant,researcher,speech
subj-04,human,1,3,56.219,0.14399999999999835,1,researcher,researcher,speech
subj-04,human,1,5,4.014,1.7219999999999995,1,researcher,researcher,silence
subj-04,human,1,5,7.362,0.508,1,researcher,researcher,silence
subj-04,human,1,5,9.12,0.9290000000000003,1,researcher,researcher,silence
subj-04,human,1,5,11.858,0.5389999999999997,0,researcher,participant,silence
subj-04,human,1,5,12.737,0.5289999999999999,0,participant,researcher,silence
subj-04,human,1,5,16.919,0.16699999999999804,0,researcher,participant,silence
subj-04,human,1,5,18.097,1.671999999999997,0,participant,researcher,silence
subj-04,human,1,5,22.528,0.1930000000000014,1,researcher,researcher,silence
subj-04,human,1,5,23.097,0.5429999999999993,1,researcher,researcher,silence
subj-04,human,1,5,23.889,1.036999999999999,1,researcher,researcher,silence
subj-04,human,1,5,25.393,0.37099999999999866,1,researcher,researcher,silence
subj-04,human,1,5,27.059,0.384999999999998,0,researcher,participant,silence
subj-04,human,1,5,27.755,0.9400000000000013,0,participant,researcher,silence
subj-04,human,1,5,31.612,0.30500000000000327,0,researcher,participant,silence
subj-04,human,1,5,32.282,0.011000000000002785,0,participant,researcher,silence
subj-04,human,1,5,34.619,0.26200000000000045,0,researcher,participant,silence
subj-04,human,1,5,35.229,0.2539999999999978,0,participant,researcher,silence
subj-04,human,1,5,36.133,0.33099999999999596,1,researcher,researcher,silence
subj-04,human,1,5,39.192,1.293999999999997,0,researcher,participant,silence
subj-04,human,1,5,43.104,1.956000000000003,0,participant,researcher,silence
subj-04,human,1,5,47.209,0.11699999999999733,0,participant,researcher,silence
subj-04,human,1,5,48.073,0.6300000000000026,1,researcher,researcher,silence
subj-04,human,1,5,49.353,0.3709999999999951,1,researcher,researcher,silence
subj-04,human,1,5,50.613,0.4369999999999976,1,researcher,researcher,silence
subj-04,human,1,5,53.763,1.9059999999999988,1,researcher,researcher,silence
subj-04,human,1,5,56.568,2.896000000000001,1,researcher,researcher,silence
subj-04,human,1,5,21.71,0.4309999999999974,1,participant,participant,speech
subj-04,human,1,5,46.812,0.036999999999999034,0,researcher,participant,speech
subj-04,robot,1,2,0.254,1.25,1,researcher,researcher,silence
subj-04,robot,1,2,2.144,1.992,1,researcher,researcher,silence
subj-04,robot,1,2,5.416,2.1289999999999996,1,researcher,researcher,silence
subj-04,robot,1,2,8.505,2.3979999999999997,0,researcher,participant,silence
subj-04,robot,1,2,11.733,1.827,1,participant,participant,silence
subj-04,robot,1,2,14.536,2.5039999999999996,0,participant,researcher,silence
subj-04,robot,1,2,18.057,0.7160000000000011,1,researcher,researcher,silence
subj-04,robot,1,2,22.243,2.2510000000000012,0,researcher,participant,silence
subj-04,robot,1,2,24.861,0.4280000000000008,1,participant,participant,silence
subj-04,robot,1,2,25.752,1.490000000000002,0,participant,researcher,silence
subj-04,robot,1,2,28.99,4.120999999999999,1,researcher,researcher,silence
subj-04,robot,1,2,36.469,3.8560000000000016,1,researcher,researcher,silence
subj-04,robot,1,2,42.058,2.247,0,researcher,participant,silence
subj-04,robot,1,2,45.056,1.777000000000001,0,participant,researcher,silence
subj-04,robot,1,2,47.707,1.144999999999996,0,researcher,participant,silence
subj-04,robot,1,2,49.479,4.183,0,participant,researcher,silence
subj-04,robot,1,2,54.739,1.166000000000004,0,researcher,participant,silence
subj-04,robot,1,2,56.806,3.003,0,participant,researcher,silence
subj-04,robot,1,2,35.158,0.00999999999999801,0,researcher,participant,speech
subj-04,robot,1,2,35.681,0.38300000000000267,0,participant,researcher,speech
subj-04,robot,1,4,3.998,0.6360000000000001,1,researcher,researcher,silence
subj-04,robot,1,4,5.827,1.407,0,researcher,participant,silence
subj-04,robot,1,4,7.697,5.309,0,participant,researcher,silence
subj-04,robot,1,4,14.094,0.5080000000000009,1,researcher,researcher,silence
subj-04,robot,1,4,16.309,1.1179999999999986,0,researcher,participant,silence
subj-04,robot,1,4,18.854,1.8599999999999994,0,participant,researcher,silence
subj-04,robot,1,4,21.186,2.7079999999999984,1,researcher,researcher,silence
subj-04,robot,1,4,25.352,4.003,0,researcher,participant,silence
subj-04,robot,1,4,30.779,7.610000000000003,0,participant,researcher,silence
subj-04,robot,1,4,40.94,3.2560000000000002,0,researcher,participant,silence
subj-04,robot,1,4,46.874,0.546999999999997,0,researcher,participant,silence
subj-04,robot,1,4,47.893,2.211999999999996,0,participant,researcher,silence
subj-04,robot,1,4,50.979,0.47400000000000375,0,researcher,participant,silence
subj-04,robot,1,4,44.537,0.008000000000002672,0,participant,researcher,speech
subj-04,robot,1,6,6.229,1.6840000000000002,0,researcher,participant,silence
subj-04,robot,1,6,8.333,4.068999999999999,0,participant,researcher,silence
subj-04,robot,1,6,13.708,1.0310000000000006,0,researcher,participant,silence
subj-04,robot,1,6,15.258,2.0920000000000023,0,participant,researcher,silence
subj-04,robot,1,6,18.687,1.3260000000000005,0,researcher,participant,silence
subj-04,robot,1,6,20.394,3.394000000000002,0,participant,researcher,silence
subj-04,robot,1,6,24.885,1.1789999999999985,0,researcher,participant,silence
subj-04,robot,1,6,28.324,2.622,0,participant,researcher,silence
subj-04,robot,1,6,32.425,1.7520000000000024,1,researcher,researcher,silence
subj-04,robot,1,6,36.347,2.634999999999998,0,researcher,participant,silence
subj-04,robot,1,6,40.293,1.953000000000003,0,participant,researcher,silence
subj-04,robot,1,6,43.114,8.190000000000005,1,researcher,researcher,silence
subj-04,robot,1,6,52.3,1.1030000000000015,1,researcher,researcher,silence
subj-04,robot,1,6,55.938,1.9649999999999963,0,researcher,participant,silence
subj-04,human,2,1,4.994,0.1980000000000004,0,participant,researcher,silence
subj-04,human,2,1,10.131,1.077,1,researcher,researcher,silence
subj-04,human,2,1,11.934,0.9510000000000005,1,researcher,researcher,silence
subj-04,human,2,1,13.235,1.5899999999999999,1,researcher,researcher,silence
subj-04,human,2,1,18.361,1.032,1,researcher,researcher,silence
subj-04,human,2,1,22.675,0.2339999999999982,1,participant,participant,silence
subj-04,human,2,1,23.483,0.1720000000000006,0,participant,researcher,silence
subj-04,human,2,1,28.096,0.8939999999999984,1,researcher,researcher,silence
subj-04,human,2,1,33.299,0.5380000000000038,0,researcher,participant,silence
subj-04,human,2,1,34.177,1.301000000000002,0,participant,researcher,silence
subj-04,human,2,1,39.314,0.7569999999999979,1,researcher,researcher,silence
subj-04,human,2,1,43.211,1.402000000000001,1,researcher,researcher,silence
subj-04,human,2,1,45.797,1.6260000000000048,0,researcher,participant,silence
subj-04,human,2,1,49.943,0.6450000000000031,0,participant,researcher,silence
subj-04,human,2,1,52.356,0.9499999999999957,1,researcher,researcher,silence
subj-04,human,2,1,55.018,0.5949999999999989,1,researcher,researcher,silence
subj-04,human,2,1,56.893,0.2560000000000002,0,researcher,participant,silence
subj-04,human,2,1,58.255,0.1980000000000004,0,participant,researcher,silence
subj-04,human,2,1,3.912,0.06800000000000006,0,researcher,participant,speech
subj-04,human,2,1,22.182,0.020000000000003126,0,researcher,participant,speech
subj-04,human,2,1,44.689,0.35600000000000165,1,participant,participant,speech
subj-04,human,2,3,6.437,0.7469999999999999,0,researcher,participant,silence
subj-04,human,2,3,7.733,0.1980000000000004,1,researcher,researcher,silence
subj-04,human,2,3,8.546,0.9190000000000005,1,researcher,researcher,silence
subj-04,human,2,3,10.491,0.2190000000000012,0,researcher,participant,silence
subj-04,human,2,3,11.899,0.13700000000000045,0,participant,researcher,silence
subj-04,human,2,3,15.313,0.030999999999998806,0,researcher,participant,silence
subj-04,human,2,3,16.431,1.7270000000000003,0,participant,researcher,silence
subj-04,human,2,3,22.284,0.6859999999999999,1,researcher,researcher,silence
subj-04,human,2,3,23.66,0.9149999999999991,1,researcher,researcher,silence
subj-04,human,2,3,26.104,0.8079999999999998,0,researcher,participant,silence
subj-04,human,2,3,28.909,0.5690000000000026,0,researcher,participant,silence
subj-04,human,2,3,29.825,2.0920000000000023,0,participant,researcher,silence
subj-04,human,2,3,32.607,1.9059999999999988,1,researcher,researcher,silence
subj-04,human,2,3,36.733,0.27900000000000347,1,researcher,researcher,silence
subj-04,human,2,3,40.066,0.5739999999999981,0,researcher,participant,silence
subj-04,human,2,3,42.444,0.654999999999994,1,participant,participant,silence
subj-04,human,2,3,44.226,0.21399999999999864,0,participant,researcher,silence
subj-04,human,2,3,49.536,0.6299999999999955,0,researcher,participant,silence
subj-04,human,2,3,50.552,1.9969999999999999,0,participant,researcher,silence
subj-04,human,2,3,54.089,2.047000000000004,1,researcher,researcher,silence
subj-04,human,2,3,57.584,0.33499999999999375,0,researcher,participant,silence
subj-04,human,2,3,21.257,0.3200000000000003,1,participant,participant,speech
subj-04,human,2,3,26.988,0.27500000000000213,0,participant,researcher,speech
subj-04,human,2,5,2.469,1.9659999999999997,0,researcher,participant,silence
subj-04,human,2,5,5.671,0.4559999999999995,0,participant,researcher,silence
subj-04,human,2,5,6.595,0.2030000000000003,1,researcher,researcher,silence
subj-04,human,2,5,8.83,0.5489999999999995,1,researcher,researcher,silence
subj-04,human,2,5,13.017,0.7409999999999997,1,researcher,researcher,silence
subj-04,human,2,5,16.117,0.4049999999999976,0,researcher,participant,silence
subj-04,human,2,5,16.776,0.5740000000000016,0,participant,researcher,silence
subj-04,human,2,5,17.874,0.23799999999999955,1,researcher,researcher,silence
subj-04,human,2,5,20.008,1.3000000000000007,1,researcher,researcher,silence
subj-04,human,2,5,21.897,0.38200000000000145,1,researcher,researcher,silence
subj-04,human,2,5,25.815,1.0410000000000004,1,researcher,researcher,silence
subj-04,human,2,5,28.248,0.4579999999999984,1,researcher,researcher,silence
subj-04,human,2,5,29.397,0.6040000000000028,1,researcher,researcher,silence
subj-04,human,2,5,30.982,0.18299999999999983,0,researcher,participant,silence
subj-04,human,2,5,31.663,1.3979999999999997,1,participant,participant,silence
subj-04,human,2,5,33.664,3.9579999999999984,0,participant,researcher,silence
subj-04,human,2,5,41.001,1.956000000000003,1,researcher,researcher,silence
subj-04,human,2,5,46.264,1.259999999999998,0,researcher,participant,silence
subj-04,human,2,5,47.915,3.7860000000000014,0,participant,researcher,silence
subj-04,human,2,5,52.036,3.186,1,researcher,researcher,silence
subj-04,human,2,5,57.95,1.6379999999999981,0,researcher,participant,silence
subj-04,human,2,5,59.677,0.22740000000000293,0,participant,researcher,speech
subj-04,robot,2,2,0.132,1.3159999999999998,1,researcher,researcher,silence
subj-04,robot,2,2,2.103,0.7829999999999999,1,researcher,researcher,silence
subj-04,robot,2,2,3.912,1.2800000000000002,0,researcher,participant,silence
subj-04,robot,2,2,5.736,3.4449999999999994,0,participant,researcher,silence
subj-04,robot,2,2,10.598,0.8249999999999993,0,researcher,participant,silence
subj-04,robot,2,2,12.13,2.4209999999999994,0,participant,researcher,silence
subj-04,robot,2,2,15.659,3.917,0,researcher,participant,silence
subj-04,robot,2,2,21.071,0.597999999999999,0,participant,researcher,silence
subj-04,robot,2,2,23.117,1.5700000000000003,1,researcher,researcher,silence
subj-04,robot,2,2,25.169,0.18900000000000006,1,researcher,researcher,silence
subj-04,robot,2,2,26.104,0.05600000000000094,0,researcher,participant,silence
subj-04,robot,2,2,26.999,0.7260000000000026,1,participant,participant,silence
subj-04,robot,2,2,30.779,0.34499999999999886,0,researcher,participant,silence
subj-04,robot,2,2,31.348,0.23799999999999955,1,participant,participant,silence
subj-04,robot,2,2,33.868,0.18199999999999505,1,participant,participant,silence
subj-04,robot,2,2,36.652,0.6039999999999992,1,researcher,researcher,silence
subj-04,robot,2,2,39.131,1.5090000000000003,0,researcher,participant,silence
subj-04,robot,2,2,42.388,0.30000000000000426,1,participant,participant,silence
subj-04,robot,2,2,43.399,0.17799999999999727,1,participant,participant,silence
subj-04,robot,2,2,44.13,0.19899999999999807,1,participant,participant,silence
subj-04,robot,2,2,45.086,0.6600000000000037,1,participant,participant,silence
subj-04,robot,2,2,48.154,0.3809999999999931,1,participant,participant,silence
subj-04,robot,2,2,49.719,0.7929999999999993,1,participant,participant,silence
subj-04,robot,2,2,51.223,0.3860000000000028,0,participant,researcher,silence
subj-04,robot,2,2,52.524,0.6300000000000026,0,researcher,participant,silence
subj-04,robot,2,2,54.007,0.1880000000000024,1,participant,participant,silence
subj-04,robot,2,2,54.617,0.31500000000000483,1,participant,participant,silence
subj-04,robot,2,2,55.084,0.19299999999999784,1,participant,participant,silence
subj-04,robot,2,2,55.572,1.2650000000000006,1,participant,participant,silence
subj-04,robot,2,2,57.198,0.5940000000000012,1,participant,participant,silence
subj-04,robot,2,4,2.921,0.18800000000000017,1,researcher,researcher,silence
subj-04,robot,2,4,4.761,0.6550000000000002,1,researcher,researcher,silence
subj-04,robot,2,4,7.118,1.3209999999999997,1,researcher,researcher,silence
subj-04,robot,2,4,9.298,0.7970000000000006,0,researcher,participant,silence
subj-04,robot,2,4,10.984,3.2010000000000005,0,participant,researcher,silence
subj-04,robot,2,4,15.11,1.1329999999999991,0,researcher,participant,silence
subj-04,robot,2,4,16.532,1.722999999999999,0,participant,researcher,silence
subj-04,robot,2,4,19.987,2.083000000000002,0,researcher,participant,silence
subj-04,robot,2,4,22.853,3.1949999999999967,0,participant,researcher,silence
subj-04,robot,2,4,29.864,1.4019999999999975,1,researcher,researcher,silence
subj-04,robot,2,4,32.14,3.2239999999999966,0,researcher,participant,silence
subj-04,robot,2,4,36.031,1.9570000000000007,0,participant,researcher,silence
subj-04,robot,2,4,39.07,1.3440000000000012,0,researcher,participant,silence
subj-04,robot,2,4,40.943,6.114000000000004,0,participant,researcher,silence
subj-04,robot,2,4,48.703,1.064,0,researcher,participant,silence
subj-04,robot,2,4,49.997,2.075000000000003,0,participant,researcher,silence
subj-04,robot,2,4,53.499,1.8189999999999955,0,researcher,participant,silence
subj-04,robot,2,4,56.393,1.740000000000002,0,participant,researcher,silence
subj-04,robot,2,4,8.459,0.20300000000000118,1,participant,participant,speech
